review_id,platform,reviewer_id,product_id,product_name,review_text,rating,category,timestamp,has_usable_text,clean_text,reviewer_id_pseudo,review_datetime,review_year,review_month,review_date
KONGA_3576858_205,Konga,1560465,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,BETTER THAN THE PREVIOUS ONES,4,Fashion,2022-12-13 22:10:45,True,better than the previous ones,USER_0103,2022-12-13 22:10:45,2022,12,2022-12-13
KONGA_3576858_206,Konga,1562801,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Like it,5,Fashion,2022-04-26 21:20:42,True,like it,USER_0104,2022-04-26 21:20:42,2022,4,2022-04-26
KONGA_3576858_207,Konga,1579075,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Late Delivery,3,Fashion,2017-10-19 07:41:37,True,late delivery,USER_0105,2017-10-19 07:41:37,2017,10,2017-10-19
KONGA_3576858_208,Konga,1581098,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,,4,Fashion,2017-10-20 05:27:46,False,,USER_0106,2017-10-20 05:27:46,2017,10,2017-10-20
KONGA_3576858_209,Konga,1592653,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,great,5,Fashion,2025-01-03 12:30:00,True,great,USER_0107,2025-01-03 12:30:00,2025,1,2025-01-03
KONGA_3576858_210,Konga,1594881,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great courier bag,4,Fashion,2022-08-04 22:06:27,True,great courier bag,USER_0108,2022-08-04 22:06:27,2022,8,2022-08-04
KONGA_3576858_211,Konga,1605700,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Meets description ,5,Fashion,2023-02-20 10:06:02,True,meets description,USER_0109,2023-02-20 10:06:02,2023,2,2023-02-20
KONGA_3576858_212,Konga,1611695,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,perfect,5,Fashion,2024-10-24 14:10:26,True,perfect,USER_0110,2024-10-24 14:10:26,2024,10,2024-10-24
KONGA_3576858_213,Konga,1631696,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2025-12-07 06:15:10,True,ok,USER_0111,2025-12-07 06:15:10,2025,12,2025-12-07
KONGA_3576858_214,Konga,1632772,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,It’s cool,4,Fashion,2023-03-20 15:11:00,True,it’s cool,USER_0112,2023-03-20 15:11:00,2023,3,2023-03-20
KONGA_3576858_215,Konga,1647274,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good product,5,Fashion,2017-10-04 03:04:18,True,good product,USER_0113,2017-10-04 03:04:18,2017,10,2017-10-04
KONGA_3576858_216,Konga,1659052,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Cool,5,Fashion,2022-07-16 19:30:31,True,cool,USER_0114,2022-07-16 19:30:31,2022,7,2022-07-16
KONGA_3576858_217,Konga,1768577,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,4,Fashion,2022-08-04 18:30:52,True,good,USER_0115,2022-08-04 18:30:52,2022,8,2022-08-04
KONGA_3576858_218,Konga,1786889,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,,5,Fashion,2017-10-12 08:55:09,False,,USER_0116,2017-10-12 08:55:09,2017,10,2017-10-12
KONGA_3576858_219,Konga,1787881,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,It's good ,4,Fashion,2024-04-26 03:59:49,True,it's good,USER_0117,2024-04-26 03:59:49,2024,4,2024-04-26
KONGA_3576858_220,Konga,1795931,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,It's cool,4,Fashion,2017-10-16 10:48:55,True,it's cool,USER_0118,2017-10-16 10:48:55,2017,10,2017-10-16
KONGA_3576858_221,Konga,1840818,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good quality,5,Fashion,2022-07-24 18:44:59,True,good quality,USER_0119,2022-07-24 18:44:59,2022,7,2022-07-24
KONGA_3576858_222,Konga,1892003,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,happy ,5,Fashion,2023-04-19 20:57:21,True,happy,USER_0120,2023-04-19 20:57:21,2023,4,2023-04-19
KONGA_3576858_223,Konga,1892003,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,happy ,5,Fashion,2023-04-19 20:59:29,True,happy,USER_0120,2023-04-19 20:59:29,2023,4,2023-04-19
KONGA_3576858_224,Konga,1892003,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,happy ,5,Fashion,2023-04-19 20:57:02,True,happy,USER_0120,2023-04-19 20:57:02,2023,4,2023-04-19
KONGA_3576858_225,Konga,1892003,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,happy ,5,Fashion,2023-04-19 20:57:41,True,happy,USER_0120,2023-04-19 20:57:41,2023,4,2023-04-19
KONGA_3576858_226,Konga,1892003,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,happy ,5,Fashion,2023-04-19 20:58:34,True,happy,USER_0120,2023-04-19 20:58:34,2023,4,2023-04-19
KONGA_3576858_227,Konga,1928040,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I love this courier bag...durable,5,Fashion,2022-04-26 12:41:41,True,i love this courier bag...durable,USER_0121,2022-04-26 12:41:41,2022,4,2022-04-26
KONGA_3576858_228,Konga,1928040,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great courier bag,5,Fashion,2022-04-26 12:29:42,True,great courier bag,USER_0121,2022-04-26 12:29:42,2022,4,2022-04-26
KONGA_3576858_229,Konga,1928040,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good product,5,Fashion,2022-11-16 19:21:23,True,good product,USER_0121,2022-11-16 19:21:23,2022,11,2022-11-16
KONGA_3576858_230,Konga,1928040,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,This Product is Awesome,5,Fashion,2017-09-12 06:12:44,True,this product is awesome,USER_0121,2017-09-12 06:12:44,2017,9,2017-09-12
KONGA_3576858_231,Konga,1933310,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,,5,Fashion,2017-10-16 08:43:24,False,,USER_0122,2017-10-16 08:43:24,2017,10,2017-10-16
KONGA_3576858_232,Konga,1947297,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,4,Fashion,2022-09-15 10:57:51,True,nice,USER_0123,2022-09-15 10:57:51,2022,9,2022-09-15
KONGA_3576858_233,Konga,1954046,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,4,Fashion,2022-11-02 19:25:22,True,good,USER_0124,2022-11-02 19:25:22,2022,11,2022-11-02
KONGA_3576858_234,Konga,1968620,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,5,Fashion,2022-07-27 08:45:39,True,nice,USER_0125,2022-07-27 08:45:39,2022,7,2022-07-27
KONGA_3576858_235,Konga,2068376,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,The product correspond to the published.,5,Fashion,2023-05-11 07:58:51,True,the product correspond to the published.,USER_0126,2023-05-11 07:58:51,2023,5,2023-05-11
KONGA_3576858_236,Konga,2088916,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,It's nice.,4,Fashion,2022-06-09 16:37:18,True,it's nice.,USER_0127,2022-06-09 16:37:18,2022,6,2022-06-09
KONGA_3576858_237,Konga,2088916,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,5,Fashion,2022-10-31 09:48:12,True,ok,USER_0127,2022-10-31 09:48:12,2022,10,2022-10-31
KONGA_3576858_238,Konga,2091119,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,4,Fashion,2022-07-28 12:02:48,True,good,USER_0128,2022-07-28 12:02:48,2022,7,2022-07-28
KONGA_3576858_239,Konga,2169757,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-09-05 19:29:39,True,good,USER_0129,2022-09-05 19:29:39,2022,9,2022-09-05
KONGA_3576858_240,Konga,2169757,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Awesome,5,Fashion,2021-05-07 18:34:43,True,awesome,USER_0129,2021-05-07 18:34:43,2021,5,2021-05-07
KONGA_3576858_241,Konga,2169757,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good packaging material ,5,Fashion,2022-08-30 03:20:17,True,good packaging material,USER_0129,2022-08-30 03:20:17,2022,8,2022-08-30
KONGA_3576858_242,Konga,2188290,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2023-12-19 11:36:37,True,ok,USER_0130,2023-12-19 11:36:37,2023,12,2023-12-19
KONGA_3576858_243,Konga,2188290,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2023-12-12 11:59:52,True,ok,USER_0130,2023-12-12 11:59:52,2023,12,2023-12-12
KONGA_3576858_244,Konga,2207494,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Impressed ,5,Fashion,2025-10-30 18:58:18,True,impressed,USER_0131,2025-10-30 18:58:18,2025,10,2025-10-30
KONGA_3576858_245,Konga,2209414,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great,5,Fashion,2022-08-16 21:49:23,True,great,USER_0132,2022-08-16 21:49:23,2022,8,2022-08-16
KONGA_3576858_246,Konga,2211094,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,4,Fashion,2026-03-26 21:24:13,True,good,USER_0133,2026-03-26 21:24:13,2026,3,2026-03-26
KONGA_3576858_247,Konga,2211094,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,4,Fashion,2023-07-04 09:55:50,True,good,USER_0133,2023-07-04 09:55:50,2023,7,2023-07-04
KONGA_3576858_248,Konga,2213675,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,5,Fashion,2023-03-09 00:14:49,True,good,USER_0134,2023-03-09 00:14:49,2023,3,2023-03-09
KONGA_3576858_249,Konga,2213675,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,5,Fashion,2023-03-09 00:15:04,True,good,USER_0134,2023-03-09 00:15:04,2023,3,2023-03-09
KONGA_3576858_250,Konga,2213675,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,5,Fashion,2023-03-09 00:15:19,True,good,USER_0134,2023-03-09 00:15:19,2023,3,2023-03-09
KONGA_3576858_251,Konga,2213675,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,5,Fashion,2023-03-09 00:15:46,True,good,USER_0134,2023-03-09 00:15:46,2023,3,2023-03-09
KONGA_3576858_252,Konga,2213675,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,5,Fashion,2023-03-09 00:15:31,True,good,USER_0134,2023-03-09 00:15:31,2023,3,2023-03-09
KONGA_3576858_253,Konga,2225758,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,"Nice, but please let it be available for us everytime we want to order.",4,Fashion,2023-04-22 19:34:23,True,"nice, but please let it be available for us everytime we want to order.",USER_0135,2023-04-22 19:34:23,2023,4,2023-04-22
KONGA_3576858_254,Konga,2265251,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,That's cool,5,Fashion,2021-10-13 17:28:32,True,that's cool,USER_0136,2021-10-13 17:28:32,2021,10,2021-10-13
KONGA_3576858_255,Konga,2273373,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,COOL,4,Fashion,2022-10-31 16:31:18,True,cool,USER_0137,2022-10-31 16:31:18,2022,10,2022-10-31
KONGA_3576858_256,Konga,2273373,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,4,Fashion,2023-10-23 10:20:36,True,good,USER_0137,2023-10-23 10:20:36,2023,10,2023-10-23
KONGA_3576858_257,Konga,2273373,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,COOL,4,Fashion,2022-10-31 16:30:59,True,cool,USER_0137,2022-10-31 16:30:59,2022,10,2022-10-31
KONGA_3576858_258,Konga,2273373,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,COOL,4,Fashion,2022-10-31 16:31:53,True,cool,USER_0137,2022-10-31 16:31:53,2022,10,2022-10-31
KONGA_3576858_259,Konga,2273373,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,4,Fashion,2023-10-23 10:21:05,True,good,USER_0137,2023-10-23 10:21:05,2023,10,2023-10-23
KONGA_3576858_260,Konga,2273373,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,COOL,4,Fashion,2022-10-31 16:32:06,True,cool,USER_0137,2022-10-31 16:32:06,2022,10,2022-10-31
KONGA_3576858_261,Konga,2273373,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,COOL,4,Fashion,2022-10-31 16:30:37,True,cool,USER_0137,2022-10-31 16:30:37,2022,10,2022-10-31
KONGA_3576858_262,Konga,2273373,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,nice,5,Fashion,2023-10-23 10:21:22,True,nice,USER_0137,2023-10-23 10:21:22,2023,10,2023-10-23
KONGA_3576858_263,Konga,2327852,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-06-06 11:53:20,True,good,USER_0138,2023-06-06 11:53:20,2023,6,2023-06-06
KONGA_3576858_264,Konga,2334560,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,thanks for the delivery,5,Fashion,2022-08-09 09:01:04,True,thanks for the delivery,USER_0139,2022-08-09 09:01:04,2022,8,2022-08-09
KONGA_3576858_265,Konga,2334560,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,thanks for the delivery,5,Fashion,2022-08-09 09:00:29,True,thanks for the delivery,USER_0139,2022-08-09 09:00:29,2022,8,2022-08-09
KONGA_3576858_266,Konga,2334560,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,thanks for the delivery,5,Fashion,2022-08-09 09:01:21,True,thanks for the delivery,USER_0139,2022-08-09 09:01:21,2022,8,2022-08-09
KONGA_3576858_267,Konga,2344555,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,3,Fashion,2022-05-12 22:49:32,True,ok,USER_0140,2022-05-12 22:49:32,2022,5,2022-05-12
KONGA_3576858_268,Konga,2344555,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,4,Fashion,2022-05-12 22:49:14,True,ok,USER_0140,2022-05-12 22:49:14,2022,5,2022-05-12
KONGA_3576858_269,Konga,2354868,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Exactly what I ordered,5,Fashion,2023-06-14 09:16:14,True,exactly what i ordered,USER_0141,2023-06-14 09:16:14,2023,6,2023-06-14
KONGA_3576858_270,Konga,2361627,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,It’s good ,5,Fashion,2023-03-19 00:13:34,True,it’s good,USER_0142,2023-03-19 00:13:34,2023,3,2023-03-19
KONGA_3576858_271,Konga,2409593,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good product and arrived timely. ,5,Fashion,2026-02-04 17:12:11,True,good product and arrived timely.,USER_0143,2026-02-04 17:12:11,2026,2,2026-02-04
KONGA_3576858_272,Konga,2415106,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,glad,5,Fashion,2022-11-13 12:53:14,True,glad,USER_0144,2022-11-13 12:53:14,2022,11,2022-11-13
KONGA_3576858_273,Konga,2448350,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,3,Fashion,2023-03-01 18:21:09,True,ok,USER_0145,2023-03-01 18:21:09,2023,3,2023-03-01
KONGA_3576858_274,Konga,2451423,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,nice,4,Fashion,2022-05-06 09:09:35,True,nice,USER_0146,2022-05-06 09:09:35,2022,5,2022-05-06
KONGA_3576858_275,Konga,2470816,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,3,Fashion,2023-04-26 12:58:20,True,good,USER_0147,2023-04-26 12:58:20,2023,4,2023-04-26
KONGA_3576858_276,Konga,2479443,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,4,Fashion,2022-08-18 19:38:52,True,nice,USER_0148,2022-08-18 19:38:52,2022,8,2022-08-18
KONGA_3576858_277,Konga,2479443,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,THANKS,4,Fashion,2023-04-06 11:07:38,True,thanks,USER_0148,2023-04-06 11:07:38,2023,4,2023-04-06
KONGA_3576858_278,Konga,2479443,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,4,Fashion,2023-08-18 04:08:01,True,good,USER_0148,2023-08-18 04:08:01,2023,8,2023-08-18
KONGA_3576858_279,Konga,2479443,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,4,Fashion,2023-01-26 20:48:14,True,good,USER_0148,2023-01-26 20:48:14,2023,1,2023-01-26
KONGA_3576858_280,Konga,2479443,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,THANKS,5,Fashion,2023-04-15 20:05:10,True,thanks,USER_0148,2023-04-15 20:05:10,2023,4,2023-04-15
KONGA_3576858_281,Konga,2479443,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,THANKS,4,Fashion,2023-04-15 20:01:43,True,thanks,USER_0148,2023-04-15 20:01:43,2023,4,2023-04-15
KONGA_3576858_282,Konga,2479443,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,4,Fashion,2022-09-08 16:55:12,True,good,USER_0148,2022-09-08 16:55:12,2022,9,2022-09-08
KONGA_3576858_283,Konga,2507794,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-05 22:01:00,True,good,USER_0149,2022-08-05 22:01:00,2022,8,2022-08-05
KONGA_3576858_284,Konga,2510605,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok,5,Fashion,2022-07-17 10:07:17,True,ok,USER_0150,2022-07-17 10:07:17,2022,7,2022-07-17
KONGA_3576858_285,Konga,2532626,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-11-13 03:14:42,True,good,USER_0151,2022-11-13 03:14:42,2022,11,2022-11-13
KONGA_3576858_286,Konga,2532626,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2023-01-30 13:24:15,True,good,USER_0151,2023-01-30 13:24:15,2023,1,2023-01-30
KONGA_3576858_287,Konga,2636449,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,happy,4,Fashion,2022-08-15 06:32:12,True,happy,USER_0152,2022-08-15 06:32:12,2022,8,2022-08-15
KONGA_3576858_288,Konga,2649638,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice ,5,Fashion,2026-01-16 06:10:54,True,nice,USER_0153,2026-01-16 06:10:54,2026,1,2026-01-16
KONGA_3576858_289,Konga,2655846,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Faka Product. Product didnt work.,5,Fashion,2021-06-20 11:55:44,True,faka product. product didnt work.,USER_0154,2021-06-20 11:55:44,2021,6,2021-06-20
KONGA_3576858_290,Konga,2655846,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-08-15 14:51:48,True,ok,USER_0154,2022-08-15 14:51:48,2022,8,2022-08-15
KONGA_3576858_291,Konga,2663899,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,.,4,Fashion,2025-10-23 20:21:09,True,.,USER_0155,2025-10-23 20:21:09,2025,10,2025-10-23
KONGA_3576858_292,Konga,2703416,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Very happy ,5,Fashion,2022-11-02 07:18:40,True,very happy,USER_0156,2022-11-02 07:18:40,2022,11,2022-11-02
KONGA_3576858_293,Konga,2705364,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2023-10-24 08:25:06,True,good,USER_0157,2023-10-24 08:25:06,2023,10,2023-10-24
KONGA_3576858_294,Konga,2713172,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GOOD,4,Fashion,2022-05-06 04:16:56,True,good,USER_0158,2022-05-06 04:16:56,2022,5,2022-05-06
KONGA_3576858_295,Konga,2715155,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I love it,4,Fashion,2022-03-28 11:48:17,True,i love it,USER_0159,2022-03-28 11:48:17,2022,3,2022-03-28
KONGA_3576858_296,Konga,2715155,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,3,Fashion,2022-05-21 15:47:52,True,good,USER_0159,2022-05-21 15:47:52,2022,5,2022-05-21
KONGA_3576858_297,Konga,2718628,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,3,Fashion,2022-06-05 09:59:22,True,good,USER_0160,2022-06-05 09:59:22,2022,6,2022-06-05
KONGA_3576858_298,Konga,2724841,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,best,5,Fashion,2022-05-04 09:30:18,True,best,USER_0161,2022-05-04 09:30:18,2022,5,2022-05-04
KONGA_3576858_299,Konga,2734948,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,okay,3,Fashion,2024-10-10 10:50:10,True,okay,USER_0162,2024-10-10 10:50:10,2024,10,2024-10-10
KONGA_3576858_300,Konga,2734948,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Okay,4,Fashion,2024-10-10 10:49:48,True,okay,USER_0162,2024-10-10 10:49:48,2024,10,2024-10-10
KONGA_3576858_301,Konga,2734948,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Okay,5,Fashion,2024-10-10 10:49:25,True,okay,USER_0162,2024-10-10 10:49:25,2024,10,2024-10-10
KONGA_3576858_302,Konga,2737143,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Perfect ,5,Fashion,2023-10-16 09:33:04,True,perfect,USER_0163,2023-10-16 09:33:04,2023,10,2023-10-16
KONGA_3576858_303,Konga,2751984,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,nice,5,Fashion,2025-12-12 12:09:06,True,nice,USER_0164,2025-12-12 12:09:06,2025,12,2025-12-12
KONGA_3576858_304,Konga,2765405,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,3,Fashion,2022-07-26 06:30:28,True,good,USER_0165,2022-07-26 06:30:28,2022,7,2022-07-26
KONGA_3576858_305,Konga,2768912,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Cool,5,Fashion,2021-05-18 16:25:38,True,cool,USER_0166,2021-05-18 16:25:38,2021,5,2021-05-18
KONGA_3576858_306,Konga,2779831,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,4,Fashion,2023-02-13 00:43:18,True,nice,USER_0167,2023-02-13 00:43:18,2023,2,2023-02-13
KONGA_3576858_307,Konga,2799019,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,"Very nice packing material, it come 2 days I ordered it",5,Fashion,2021-06-05 05:40:31,True,"very nice packing material, it come 2 days i ordered it",USER_0168,2021-06-05 05:40:31,2021,6,2021-06-05
KONGA_3576858_308,Konga,2824687,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Excellent product ,5,Fashion,2022-08-02 09:23:00,True,excellent product,USER_0169,2022-08-02 09:23:00,2022,8,2022-08-02
KONGA_3576858_309,Konga,2838513,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I like it ,5,Fashion,2023-05-01 17:55:52,True,i like it,USER_0170,2023-05-01 17:55:52,2023,5,2023-05-01
KONGA_3576858_310,Konga,2838513,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,5,Fashion,2023-03-22 21:54:44,True,good,USER_0170,2023-03-22 21:54:44,2023,3,2023-03-22
KONGA_3576858_311,Konga,2838513,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I like ,5,Fashion,2023-05-01 17:56:12,True,i like,USER_0170,2023-05-01 17:56:12,2023,5,2023-05-01
KONGA_3576858_312,Konga,2838513,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I like it ,5,Fashion,2023-03-22 21:53:15,True,i like it,USER_0170,2023-03-22 21:53:15,2023,3,2023-03-22
KONGA_3576858_313,Konga,2838513,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I like it ,5,Fashion,2023-05-01 17:56:35,True,i like it,USER_0170,2023-05-01 17:56:35,2023,5,2023-05-01
KONGA_3576858_314,Konga,2838513,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,5,Fashion,2023-03-22 21:54:32,True,good,USER_0170,2023-03-22 21:54:32,2023,3,2023-03-22
KONGA_3576858_315,Konga,2838513,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I like it ,5,Fashion,2023-03-22 21:52:40,True,i like it,USER_0170,2023-03-22 21:52:40,2023,3,2023-03-22
KONGA_3576858_316,Konga,2838513,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Very good ,5,Fashion,2023-03-22 21:52:18,True,very good,USER_0170,2023-03-22 21:52:18,2023,3,2023-03-22
KONGA_3576858_317,Konga,2838513,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I like it ,5,Fashion,2023-03-22 21:52:59,True,i like it,USER_0170,2023-03-22 21:52:59,2023,3,2023-03-22
KONGA_3576858_318,Konga,2841429,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Very okay,5,Fashion,2023-12-11 20:14:50,True,very okay,USER_0171,2023-12-11 20:14:50,2023,12,2023-12-11
KONGA_3576858_319,Konga,2874488,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,5,Fashion,2023-08-06 16:35:38,True,good,USER_0172,2023-08-06 16:35:38,2023,8,2023-08-06
KONGA_3576858_320,Konga,2894287,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great,4,Fashion,2023-04-06 04:31:23,True,great,USER_0173,2023-04-06 04:31:23,2023,4,2023-04-06
KONGA_3576858_321,Konga,2921704,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GOOD  ,5,Fashion,2024-11-15 12:04:39,True,good,USER_0174,2024-11-15 12:04:39,2024,11,2024-11-15
KONGA_3576858_322,Konga,2921704,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GODD,5,Fashion,2024-11-15 12:04:59,True,godd,USER_0174,2024-11-15 12:04:59,2024,11,2024-11-15
