review_id,product_name,price,total_ratings,avg_rating,rating,review_title,review_text,review_date,product_link,category,platform,reviewer_id,product_id
JUMIA_009479,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,I like it,Just ok,2023-11-27,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05148,PRODUCT_275f434adcad
JUMIA_009480,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,ok,Original and price differs from that of shop,2023-11-27,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05149,PRODUCT_275f434adcad
JUMIA_009481,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,It's lovely,Just as described. Soft on the skin and good to use but not for dry skin,2023-11-27,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_03111,PRODUCT_275f434adcad
JUMIA_009482,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Great product,My skin says a million “thank you”s,2023-11-27,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05150,PRODUCT_275f434adcad
JUMIA_009483,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Smells nice,So hydrated and smells good,2023-11-23,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05151,PRODUCT_275f434adcad
JUMIA_009484,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,okay,Good,2023-11-22,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00231,PRODUCT_275f434adcad
JUMIA_009485,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,I like it,Satisfactory,2023-11-21,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_02608,PRODUCT_275f434adcad
JUMIA_009486,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,good enough,Good for the price,2023-11-20,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00195,PRODUCT_275f434adcad
JUMIA_009487,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,Good,Perfect okay,2023-11-20,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_01527,PRODUCT_275f434adcad
JUMIA_009488,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Very lovely!,"Very good, i like it!",2023-11-20,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_03497,PRODUCT_275f434adcad
JUMIA_009489,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Good,I always like Nivea products,2023-11-17,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_04182,PRODUCT_275f434adcad
JUMIA_009490,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,Very good,Quality product,2023-11-17,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00008,PRODUCT_275f434adcad
JUMIA_009491,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,good,Nice,2023-11-15,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00553,PRODUCT_275f434adcad
JUMIA_009492,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Exactly what I expected,"No issues, a good buy",2023-11-15,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05152,PRODUCT_275f434adcad
JUMIA_009493,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Lovely,Lovely,2023-11-15,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_02562,PRODUCT_275f434adcad
JUMIA_009494,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,amazing product,Very friendly to my skin,2023-11-14,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05153,PRODUCT_275f434adcad
JUMIA_009495,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,Just an adjustment,Making it more convenient for the picking up of the goods purchase.,2023-11-14,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05154,PRODUCT_275f434adcad
JUMIA_009496,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Wow I love this,Serve to the best satisfaction ????,2023-11-14,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00339,PRODUCT_275f434adcad
JUMIA_009497,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Met my expectations ????,The Nivea perfect and radiant body lotion is a moisturizer that enhances your skin's even toned radiance,2023-11-13,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05155,PRODUCT_275f434adcad
JUMIA_009498,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,Very good,Very nice,2023-11-13,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05156,PRODUCT_275f434adcad
JUMIA_009499,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,Very good,Very nice,2023-11-13,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05156,PRODUCT_275f434adcad
JUMIA_009500,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,love it,"Love it, love it",2023-11-13,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05157,PRODUCT_275f434adcad
JUMIA_009501,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,I like it,Very moisturizing lotion,2023-11-13,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00191,PRODUCT_275f434adcad
JUMIA_009502,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Lovely,Perfect,2023-11-13,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05158,PRODUCT_275f434adcad
JUMIA_009503,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,A good one to use,Very good,2023-11-13,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_03101,PRODUCT_275f434adcad
JUMIA_009504,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,NIVEA,Love it,2023-11-13,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_03852,PRODUCT_275f434adcad
JUMIA_009505,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Awesome,Nice products.,2023-11-13,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00121,PRODUCT_275f434adcad
JUMIA_009506,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,good,I really e joy using this cream,2023-11-09,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05159,PRODUCT_275f434adcad
JUMIA_009507,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,I like it,Cool...,2023-11-09,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_01224,PRODUCT_275f434adcad
JUMIA_009508,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,i like it,NIVEA products always the best moisturiser.,2023-11-09,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_01761,PRODUCT_275f434adcad
JUMIA_009509,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,I'm dark skin,"I've used this product for more than 2 years now and I'm dark skin,I really love the way my skin pops out when I started using it,it's a really good product as it makes your skin pop",2023-11-06,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05160,PRODUCT_275f434adcad
JUMIA_009510,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,i love it,Nivea is the best,2023-11-06,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05161,PRODUCT_275f434adcad
JUMIA_009511,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,I like it,It absorbed quickly and makes my skin soft and smooth,2023-11-01,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00118,PRODUCT_275f434adcad
JUMIA_009512,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,I like it,Perfect as describe (Tested and trusted),2023-11-01,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05162,PRODUCT_275f434adcad
JUMIA_009513,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,I like it.,Delivered as described.,2023-10-30,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00406,PRODUCT_275f434adcad
JUMIA_009514,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Perfect Product,As described.,2023-10-29,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00588,PRODUCT_275f434adcad
JUMIA_009515,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,I like it,The lotion is nice and price is reasonable,2023-10-24,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_04392,PRODUCT_275f434adcad
JUMIA_009516,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Good product,Very nice on the skin,2023-10-23,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00456,PRODUCT_275f434adcad
JUMIA_009517,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Smooth,I love it and it’s working fine on my body,2023-10-23,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05163,PRODUCT_275f434adcad
JUMIA_009518,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,good,The best,2023-10-17,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_01147,PRODUCT_275f434adcad
JUMIA_009519,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,love it,Perfect to my skin,2023-10-16,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_01495,PRODUCT_275f434adcad
JUMIA_009520,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,Nivea review,It's nice and cheaper than what's sold in the supermarket,2023-10-16,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_01259,PRODUCT_275f434adcad
JUMIA_009521,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,its good,Original product,2023-10-16,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00674,PRODUCT_275f434adcad
JUMIA_009522,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,3,it could be better,The bottle can be made more attractive And more volume too,2023-10-09,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05164,PRODUCT_275f434adcad
JUMIA_009523,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,I like it,Very products for used,2023-10-06,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_02931,PRODUCT_275f434adcad
JUMIA_009524,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Nivea got it right,"I love this lotion, it's perfect for my skin. I'm going to be using it for a long time to come.",2023-10-06,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00962,PRODUCT_275f434adcad
JUMIA_009525,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Perfect,I love it,2023-10-04,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05165,PRODUCT_275f434adcad
JUMIA_009526,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Perfect,I love it,2023-10-04,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05165,PRODUCT_275f434adcad
JUMIA_009527,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,nice and soft,Last longer,2023-10-03,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00372,PRODUCT_275f434adcad
JUMIA_009528,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,no cap,ᴵᵗ ʷᵒʳᵏˢ ᵃˢ ᵈᵉˢᶜʳⁱᵇᵉᵈ,2023-10-03,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05166,PRODUCT_275f434adcad
JUMIA_009529,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,I like it,It's scent is the best,2023-10-03,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00846,PRODUCT_275f434adcad
JUMIA_009530,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,3,Good,Nice cream and look good on skin,2023-09-30,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00108,PRODUCT_275f434adcad
JUMIA_009531,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,I like it.,I like it.,2023-09-28,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_01106,PRODUCT_275f434adcad
JUMIA_009532,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,3,Good,Not a bleaching cream,2023-09-25,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00447,PRODUCT_275f434adcad
JUMIA_009533,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,2,not too good for a light skin,"It makes me darker even I used it, so I stopped.",2023-09-25,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_02411,PRODUCT_275f434adcad
JUMIA_009534,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Good,Perfect,2023-09-25,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05167,PRODUCT_275f434adcad
JUMIA_009535,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,product rating,It's original,2023-09-24,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00342,PRODUCT_275f434adcad
JUMIA_009536,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,okay,Satisfied,2023-09-23,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00350,PRODUCT_275f434adcad
JUMIA_009537,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,best product ever,Is lovely I love the product,2023-09-21,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05168,PRODUCT_275f434adcad
JUMIA_009538,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,The best,Have been using Nivea for more than three years now it’s still the best,2023-09-20,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_01623,PRODUCT_275f434adcad
JUMIA_009539,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,3,good,Ok,2023-09-20,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00350,PRODUCT_275f434adcad
JUMIA_009540,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,3,good,Ok,2023-09-20,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00350,PRODUCT_275f434adcad
JUMIA_009541,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,nivea,Am loving it,2023-09-18,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00670,PRODUCT_275f434adcad
JUMIA_009542,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,I love it!,If like Nivea natural fairness definitely you will love this one.,2023-09-18,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00119,PRODUCT_275f434adcad
JUMIA_009543,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,nice,Good,2023-09-18,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00169,PRODUCT_275f434adcad
JUMIA_009544,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,smooth,"Truly refreshing , quick drying too",2023-09-18,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00447,PRODUCT_275f434adcad
JUMIA_009545,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,Not bad,Good to maintain fair skin,2023-09-15,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_04520,PRODUCT_275f434adcad
JUMIA_009546,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,I like it,I like the product,2023-09-15,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00272,PRODUCT_275f434adcad
JUMIA_009547,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,very nice,I got what I ordered. It's nice I got what I ordered for,2023-09-15,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00074,PRODUCT_275f434adcad
JUMIA_009548,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Nivea perfect and radiant,I can't trade the body lotion for anything I love it. It is good for dark and light skin,2023-09-14,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_01112,PRODUCT_275f434adcad
JUMIA_009549,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,The product,It's the perfume and oil in it that made me Love it,2023-09-13,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00021,PRODUCT_275f434adcad
JUMIA_009550,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Good body lotion,Well received as order.,2023-09-12,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00447,PRODUCT_275f434adcad
JUMIA_009551,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Tested and trusted,You are the best because you supply original product and I expect more of this,2023-09-12,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00868,PRODUCT_275f434adcad
JUMIA_009552,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,excellent,Excellent...,2023-09-12,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_01633,PRODUCT_275f434adcad
JUMIA_009553,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,i love it,Cool but I prefer nivea even & radiant 15 SPF Thanks,2023-09-12,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_02048,PRODUCT_275f434adcad
JUMIA_009554,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Smile nice and fresh,Is the original one ????,2023-09-08,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00359,PRODUCT_275f434adcad
JUMIA_009555,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,I like it,Visible change on skin within two weeks of usage,2023-09-08,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05169,PRODUCT_275f434adcad
JUMIA_009556,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,Ok,Originality,2023-09-07,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05170,PRODUCT_275f434adcad
JUMIA_009557,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,4,I like it,It has a nice smell,2023-09-06,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_01563,PRODUCT_275f434adcad
JUMIA_009558,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,good product,Nice,2023-09-06,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00086,PRODUCT_275f434adcad
JUMIA_009559,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,nice,A great buy. First time I'm enjoying a Nivea lotion,2023-09-04,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05171,PRODUCT_275f434adcad
JUMIA_009560,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,It really works on my face. my face is smooth,Very good ???? Very good ????,2023-09-04,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00462,PRODUCT_275f434adcad
JUMIA_009561,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,"i love it, pertect",It exactly what I ordered for,2023-09-04,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_00706,PRODUCT_275f434adcad
JUMIA_009562,NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2),6451,6828,4.1,5,good,Good product,2023-09-04,https://www.jumia.com.ng/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html,Skincare,Jumia,USER_05172,PRODUCT_275f434adcad
